MethodCode,StationCode,SampleDate,SampleTime,GearID,StreamGauge,TrapStatus,Debris,GearConditionCode,TimePerRevBefore,TimePerRevAfter,TrapRevolutions,Comments
RSTR,ST040X,2018-01-11,22:00:00,RSTR8,4.6,NA,Light,1,NA,NA,4326,NA
RSTR,ST040X,2018-01-12,08:45:00,RSTR8,4.36,NA,Medium,1,11.6,11.2,7825,Reset Counter
RSTR,ST040X,2018-01-12,15:00:00,RSTR8,3.71,NA,Light,1,NA,NA,2004,NA
RSTR,ST040X,2018-01-13,08:00:00,RSTR8,3.46,NA,Light,1,13.6,12.8,5920,Reset Counter
RSTR,ST040X,2018-01-13,17:00:00,RSTR8,4.5,NA,Medium,1,NA,NA,2975,NA
RSTR,ST040X,2018-01-13,22:00:00,RSTR8,4.5,NA,Light,1,NA,NA,4678,NA
RSTR,ST040X,2018-01-14,08:00:00,RSTR8,4.48,NA,Light,1,12.12,11.93,7888,Reset Counter
RSTR,ST040X,2018-01-15,08:30:00,RSTR8,3.46,NA,Medium,1,14.4,12.7,5844,Reset counter
RSTR,ST040X,2018-01-15,17:15:00,RSTR8,4.5,NA,Medium,1,NA,NA,2971,NA
RSTR,ST040X,2018-01-16,08:45:00,RSTR8,4.34,NA,Medium,1,14.8,11.5,8042,Reset Counter; Possible error in TR before; smolt index marked in scale box
RSTR,ST040X,2018-01-16,17:00:00,RSTR8,3.45,NA,Light,1,NA,NA,2572,NA
RSTR,ST040X,2018-01-17,08:00:00,RSTR8,3.45,NA,Medium,1,12.9,12.6,5941,Reset counter
RSTR,ST040X,2018-01-17,17:00:00,RSTR8,4.5,NA,Medium,1,NA,NA,3089,NA
RSTR,ST040X,2018-01-18,08:30:00,RSTR8,4.3,NA,Medium,1,11.5,10.6,8210,Reset Counter
RSTR,ST040X,2018-01-19,09:30:00,RSTR8,3.19,NA,Medium,1,18.2,8.9,5222,Reset Counter
RSTR,ST040X,2018-01-19,17:15:00,RSTR8,4.52,NA,Medium,3,NA,NA,971,Stopped upon arrival due to log; Reset Counter
RSTR,ST040X,2018-01-20,08:00:00,RSTR8,4.35,NA,Medium,1,11,11.7,5164,Reset Counter
RSTR,ST040X,2018-01-20,16:30:00,RSTR8,3.5,NA,Medium,1,NA,NA,2391,NA
RSTR,ST040X,2018-01-21,08:00:00,RSTR8,3.4,NA,Light,1,15.1,12.2,5715,Reset Counter
RSTR,ST040X,2018-01-21,17:30:00,RSTR8,4.5,NA,Heavy,1,NA,NA,2876,NA
RSTR,ST040X,2018-01-21,19:30:00,RSTR8,4.6,NA,Light,1,NA,NA,3513,NA
RSTR,ST040X,2018-01-21,20:45:00,RSTR8,4.6,NA,Light,1,NA,NA,3874,NA
RSTR,ST040X,2018-01-22,08:45:00,RSTR8,4.38,NA,Medium,1,11.6,13,7554,Reset Counter
RSTR,ST040X,2018-01-22,15:00:00,RSTR8,3.72,NA,Light,1,NA,NA,1838,NA
RSTR,ST040X,2018-01-23,08:45:00,RSTR8,3.5,NA,Light,1,14.5,13.7,5050,Reset Counter
RSTR,ST040X,2018-01-23,15:15:00,RSTR8,4.5,NA,Light,1,NA,NA,2009,NA
RSTR,ST040X,2018-01-24,08:45:00,RSTR8,4.32,NA,Medium,1,11.6,12,7497,Reset Counter; Release 5 CHNF due to stress
RSTR,ST040X,2018-01-25,08:30:00,RSTR8,2.68,NA,Light,3,NA,17.6,3288,Reset Counter; Trap not spinning on arrival; log jammed in front; moved trap out into flow at 0845
RSTR,ST040X,2018-01-25,17:30:00,RSTR8,2.7,NA,Light,1,NA,NA,1917,Reset Counter on accident
RSTR,ST040X,2018-01-25,19:45:00,RSTR8,2.7,NA,Light,1,NA,NA,537,NA
RSTR,ST040X,2018-01-25,21:00:00,RSTR8,2.7,NA,Light,1,NA,NA,752,NA
RSTR,ST040X,2018-01-26,08:45:00,RSTR8,2.67,NA,Light,1,18.6,19.6,3230,Reset Counter
RSTR,ST040X,2018-01-27,08:00:00,RSTR8,2.72,NA,Light,1,16.8,18.4,4951,Reset Counter
RSTR,ST040X,2018-01-28,08:00:00,RSTR8,2.68,NA,Light,1,17.7,18.9,5131,Reset Counter
RSTR,ST040X,2018-01-29,08:15:00,RSTR8,2.66,NA,Light,1,18.4,16.9,5110,Reset Counter
RSTR,ST040X,2018-01-30,08:30:00,RSTR8,2.7,NA,Light,1,15.9,17.1,5133,Reset Counter
RSTR,ST040X,2018-01-31,08:45:00,RSTR8,2.69,NA,Light,1,13.3,15.5,5615,Reset Counter
RSTR,ST040X,2018-01-31,17:30:00,RSTR8,2.7,NA,Heavy,1,NA,NA,1982,NA
RSTR,ST040X,2018-01-31,19:45:00,RSTR8,2.7,NA,Light,1,NA,NA,2457,NA
RSTR,ST040X,2018-01-31,21:00:00,RSTR8,2.7,NA,Light,1,NA,NA,2717,NA
RSTR,ST040X,2018-01-31,22:15:00,RSTR8,2.7,NA,Light,1,NA,NA,2941,NA
RSTR,ST040X,2018-02-01,08:30:00,RSTR8,2.68,NA,Light,1,16.4,15.9,5208,Reset Counter; No scale sample taken from stage 3 CHNF due to stress
RSTR,ST040X,2018-02-02,08:15:00,RSTR8,2.7,NA,Light,1,11,12.2,5200,Reset counter
RSTR,ST040X,2018-02-03,08:15:00,RSTR8,2.7,NA,Light,1,17,17,5319,Reset counter
RSTR,ST040X,2018-02-04,08:30:00,RSTR8,2.68,NA,Light,1,17.9,19.7,4777,Reset counter. Two CHNF released due to stress.
RSTR,ST040X,2018-02-05,08:15:00,RSTR8,2.64,NA,Light,1,16.7,19.4,4768,Reset counter
RSTR,ST040X,2018-02-05,17:15:00,RSTR8,2.65,NA,Light,1,NA,NA,1797,NA
RSTR,ST040X,2018-02-05,19:45:00,RSTR8,2.65,NA,Light,1,NA,NA,2319,NA
RSTR,ST040X,2018-02-05,21:00:00,RSTR8,2.65,NA,Light,1,NA,NA,2557,NA
RSTR,ST040X,2018-02-06,08:00:00,RSTR8,2.68,NA,Light,1,17.3,17.8,4844,Reset counter
RSTR,ST040X,2018-02-06,14:00:00,RSTR8,2.68,NA,n/p,1,NA,10.5,1166,"Moved trap out into flow about 5' 6"""
RSTR,ST040X,2018-02-06,17:15:00,RSTR8,2.65,NA,Light,1,NA,NA,2281,NA
RSTR,ST040X,2018-02-06,19:45:00,RSTR8,2.65,NA,Light,1,NA,NA,3151,NA
RSTR,ST040X,2018-02-06,21:00:00,RSTR8,2.65,NA,Light,1,NA,NA,3600,NA
RSTR,ST040X,2018-02-07,08:00:00,RSTR8,2.68,NA,Light,1,10.3,10.4,7429,Reset counter
RSTR,ST040X,2018-02-07,17:15:00,RSTR8,2.7,NA,Medium,1,NA,NA,3052,NA
RSTR,ST040X,2018-02-07,19:45:00,RSTR8,2.7,NA,Light,1,NA,NA,3838,NA
RSTR,ST040X,2018-02-07,21:00:00,RSTR8,2.7,NA,Light,1,NA,NA,4222,NA
RSTR,ST040X,2018-02-08,11:30:00,RSTR8,2.67,NA,Medium,1,12.5,10.8,8920,Reset counter
RSTR,ST040X,2018-02-09,08:45:00,RSTR8,2.66,NA,Medium,1,11,11.1,7045,Reset counter. Slowed trap to relatch door
RSTR,ST040X,2018-02-10,08:45:00,RSTR8,2.82,NA,Medium,1,10.3,24.1,7701,Reset counter. Moved trap to far post at 9:30; after revs taken after moving trap.
RSTR,ST040X,2018-02-10,18:30:00,RSTR8,4.15,NA,Heavy,3,NA,NA,2475,NA
RSTR,ST040X,2018-02-11,09:45:00,RSTR8,4.2,NA,Heavy,2,13.1,12.6,6603,Reset counter
RSTR,ST040X,2018-02-11,18:30:00,RSTR8,4.2,NA,Heavy,1,NA,NA,2520,NA
RSTR,ST040X,2018-02-12,09:45:00,RSTR8,4.22,NA,Medium,1,12.8,11.9,6915,Reset counter
RSTR,ST040X,2018-02-12,17:30:00,RSTR8,4.2,NA,Light,1,NA,NA,2340,NA
RSTR,ST040X,2018-02-12,20:00:00,RSTR8,4.2,NA,Light,1,NA,NA,3053,NA
RSTR,ST040X,2018-02-12,21:15:00,RSTR8,4.2,NA,Light,1,NA,NA,3358,NA
RSTR,ST040X,2018-02-13,09:00:00,RSTR8,4.2,NA,Light,1,12.4,12.1,6647,Reset counter. CFB was an escapee from O8-2018 pre-release
RSTR,ST040X,2018-02-13,17:30:00,RSTR8,4.2,NA,Light,1,NA,NA,2595,NA
RSTR,ST040X,2018-02-13,20:00:00,RSTR8,4.2,NA,Light,1,NA,NA,3315,NA
RSTR,ST040X,2018-02-13,21:15:00,RSTR8,4.2,NA,Light,1,NA,NA,3700,NA
RSTR,ST040X,2018-02-14,10:00:00,RSTR8,4.42,NA,Medium,1,12.6,11.8,7477,Reset counter
RSTR,ST040X,2018-02-15,09:00:00,RSTR8,6.42,NA,Medium,1,11.9,11.2,6832,Reset counter
RSTR,ST040X,2018-02-16,08:00:00,RSTR8,4.4,NA,Medium,1,11.6,12.2,7224,Reset counter
RSTR,ST040X,2018-02-17,08:00:00,RSTR8,4.65,NA,Medium,1,13.4,11.8,7295,Reset counter
RSTR,ST040X,2018-02-18,09:45:00,RSTR8,4.66,NA,Medium,1,12,11.2,7502,Reset counter
RSTR,ST040X,2018-02-19,09:45:00,RSTR8,4.66,NA,Medium,1,12.1,11.5,7369,Reset counter
RSTR,ST040X,2018-02-19,18:00:00,RSTR8,4.6,NA,Light,1,NA,NA,2670,NA
RSTR,ST040X,2018-02-19,20:00:00,RSTR8,4.6,NA,Light,1,NA,NA,3302,NA
RSTR,ST040X,2018-02-19,21:30:00,RSTR8,4.6,NA,Light,1,NA,NA,3721,NA
RSTR,ST040X,2018-02-20,08:00:00,RSTR8,4.66,NA,Light,1,12.1,11.2,7261,Reset counter
RSTR,ST040X,2018-02-20,18:00:00,RSTR8,4.6,NA,Light,1,NA,NA,2800,NA
RSTR,ST040X,2018-02-20,20:00:00,RSTR8,4.6,NA,Light,1,NA,NA,3351,NA
RSTR,ST040X,2018-02-20,21:30:00,RSTR8,4.6,NA,Light,1,NA,NA,3787,NA
RSTR,ST040X,2018-02-21,09:45:00,RSTR8,4.82,NA,Medium,1,11.7,11.4,7395,Reset counter
RSTR,ST040X,2018-02-22,08:30:00,RSTR8,4.84,NA,Heavy,1,11.4,12.2,7180,Reset counter
RSTR,ST040X,2018-02-22,14:00:00,RSTR8,4.84,NA,n/p,NA,NA,NA,NA,Moved trap 28.5 feet to North Bank
RSTR,ST040X,2018-02-22,23:15:00,RSTR8,5.4,NA,Medium,1,NA,NA,4151,NA
RSTR,ST040X,2018-02-23,01:30:00,RSTR8,5.8,NA,Light,1,NA,NA,4687,NA
RSTR,ST040X,2018-02-23,04:00:00,RSTR8,6,NA,Medium,1,NA,NA,5355,NA
RSTR,ST040X,2018-02-23,08:30:00,RSTR8,6.11,NA,Medium,1,13.1,12.9,6548,Reset counter
RSTR,ST040X,2018-02-23,19:15:00,RSTR8,6.1,NA,Medium,1,NA,NA,3032,NA
RSTR,ST040X,2018-02-24,08:30:00,RSTR8,6.18,NA,Medium,1,12,NA,6932,Reset counter
RSTR,ST040X,2018-02-24,19:15:00,RSTR8,6.2,NA,Light,1,NA,NA,2840,NA
RSTR,ST040X,2018-02-25,08:15:00,RSTR8,6.2,NA,Light,1,13.2,12.7,6647,Reset counter
RSTR,ST040X,2018-02-25,18:00:00,RSTR8,6.15,NA,Light,1,NA,NA,2619,NA
RSTR,ST040X,2018-02-25,20:15:00,RSTR8,6.15,NA,Light,1,NA,NA,3256,NA
RSTR,ST040X,2018-02-25,21:30:00,RSTR8,6.15,NA,Light,1,NA,NA,3608,NA
RSTR,ST040X,2018-02-26,08:45:00,RSTR8,6.22,NA,Light,1,12.2,12.3,6770,Reset counter
RSTR,ST040X,2018-02-26,19:30:00,RSTR8,6.2,NA,Light,1,NA,NA,3094,NA
RSTR,ST040X,2018-02-27,08:45:00,RSTR8,6.24,NA,Light,1,12.2,12,1644,Reset counter
RSTR,ST040X,2018-02-27,19:30:00,RSTR8,6.05,NA,Light,1,NA,NA,3111,NA
RSTR,ST040X,2018-02-28,08:30:00,RSTR8,4.9,NA,Light,1,14.3,15.1,6526,Reset counter
RSTR,ST040X,2018-02-28,19:30:00,RSTR8,3.7,NA,Light,1,NA,NA,2494,NA
RSTR,ST040X,2018-03-01,09:00:00,RSTR8,3.45,NA,Light,1,25.9,17.7,4215,Reset counter
RSTR,ST040X,2018-03-01,18:00:00,RSTR8,3.4,NA,Light,1,NA,NA,1817,NA
RSTR,ST040X,2018-03-01,20:15:00,RSTR8,3.4,NA,Light,1,NA,NA,2217,NA
RSTR,ST040X,2018-03-01,21:30:00,RSTR8,3.4,NA,Light,1,NA,NA,2466,NA
RSTR,ST040X,2018-03-02,08:30:00,RSTR8,3.22,NA,Light,1,23.7,18.8,4691,Reset counter
RSTR,ST040X,2018-03-02,18:30:00,RSTR8,2.5,NA,Light,3,NA,NA,913,Trap was stopped upon arrival due to dropping water level.  Moved trap out 5.5 feet into flow
RSTR,ST040X,2018-03-03,08:30:00,RSTR8,2.51,NA,Light,1,20,27.8,2368,Reset counter
RSTR,ST040X,2018-03-03,18:30:00,RSTR8,2.5,NA,Light,1,NA,NA,1790,NA
RSTR,ST040X,2018-03-04,08:45:00,RSTR8,2.38,NA,Light,1,25.1,24.7,4094,Reset counter
RSTR,ST040X,2018-03-04,17:30:00,RSTR8,1.8,NA,n/p,3,NA,NA,407,Reset counter; trap was stopped on arrival due to low flow. Moved trap out into flow.
RSTR,ST040X,2018-03-05,08:15:00,RSTR8,1.78,NA,Light,1,23.8,22.4,2411,Reset counter
RSTR,ST040X,2018-03-06,08:45:00,RSTR8,1.78,NA,Light,1,20.2,20.8,4018,Reset counter
RSTR,ST040X,2018-03-06,18:30:00,RSTR8,1.75,NA,Light,1,NA,NA,1651,NA
RSTR,ST040X,2018-03-06,20:15:00,RSTR8,1.75,NA,Light,1,NA,NA,1926,NA
RSTR,ST040X,2018-03-06,21:30:00,RSTR8,1.75,NA,Light,1,NA,NA,2111,NA
RSTR,ST040X,2018-03-07,08:00:00,RSTR8,1.76,NA,Light,1,23.4,22.9,3773,Reset counter
RSTR,ST040X,2018-03-08,08:45:00,RSTR8,1.78,NA,Medium,1,21.1,26.4,3775,Reset counter
RSTR,ST040X,2018-03-09,08:15:00,RSTR8,1.77,NA,Light,3,NA,27.34,1373,Reset counter; trapped stopped upon arrival; log removed
RSTR,ST040X,2018-03-10,08:45:00,RSTR8,1.74,NA,Light,1,23.5,24,3711,Reset counter
RSTR,ST040X,2018-03-11,08:30:00,RSTR8,1.75,NA,Light,1,22.5,22.5,3540,Reset counter
RSTR,ST040X,2018-03-12,08:15:00,RSTR8,1.72,NA,Light,1,24.5,22.8,3834,Reset counter
RSTR,ST040X,2018-03-13,08:45:00,RSTR8,1.76,NA,Medium,1,20.4,21.2,4112,Reset counter
RSTR,ST040X,2018-03-13,19:30:00,RSTR8,1.8,NA,Medium,1,NA,NA,1853,NA
RSTR,ST040X,2018-03-13,21:30:00,RSTR8,1.82,NA,Light,1,NA,NA,2174,NA
RSTR,ST040X,2018-03-13,22:45:00,RSTR8,1.82,NA,Light,1,NA,NA,2373,NA
RSTR,ST040X,2018-03-14,08:30:00,RSTR8,2.17,NA,Medium,1,NA,18.5,3507,Reset counter; trap stopped upon arrival; log removed
RSTR,ST040X,2018-03-14,10:45:00,RSTR8,2.06,NA,Light,1,NA,NA,322,NA
RSTR,ST040X,2018-03-14,19:30:00,RSTR8,1.86,NA,Medium,1,NA,NA,1781,NA
RSTR,ST040X,2018-03-14,21:30:00,RSTR8,1.8,NA,Light,1,NA,NA,2093,NA
RSTR,ST040X,2018-03-14,22:45:00,RSTR8,1.8,NA,Light,1,NA,NA,2286,NA
RSTR,ST040X,2018-03-15,08:30:00,RSTR8,1.78,NA,Light,1,22.6,22.9,3849,Reset counter
RSTR,ST040X,2018-03-15,19:30:00,RSTR8,1.72,NA,Light,1,NA,NA,1766,NA
RSTR,ST040X,2018-03-16,09:00:00,RSTR8,1.72,NA,Light,1,22.1,26.8,3916,Reset counter; Released 8 fish due to stress
RSTR,ST040X,2018-03-16,20:30:00,RSTR8,2.12,NA,Medium,1,NA,NA,1864,NA
RSTR,ST040X,2018-03-16,21:45:00,RSTR8,2.3,NA,Medium,1,NA,NA,2161,NA
RSTR,ST040X,2018-03-17,08:00:00,RSTR8,2,NA,Heavy,1,26,23.4,4304,Reset counter
RSTR,ST040X,2018-03-17,19:30:00,RSTR8,1.8,NA,Medium,1,NA,NA,1541,NA
RSTR,ST040X,2018-03-17,21:15:00,RSTR8,1.8,NA,Light,1,NA,NA,1745,NA
RSTR,ST040X,2018-03-17,22:30:00,RSTR8,1.8,NA,Light,1,NA,NA,2143,NA
RSTR,ST040X,2018-03-18,09:45:00,RSTR8,1.78,NA,Light,1,32.9,22.2,3468,Reset counter
RSTR,ST040X,2018-03-19,08:00:00,RSTR8,1.74,NA,Light,1,23.3,23.8,3268,NA
RSTR,ST040X,2018-03-20,08:30:00,RSTR8,1.8,NA,Light,1,30,28.4,3456,Reset counter; CFR escapee
RSTR,ST040X,2018-03-20,20:00:00,RSTR8,1.72,NA,Light,1,NA,NA,1618,NA
RSTR,ST040X,2018-03-20,21:30:00,RSTR8,1.72,NA,Light,1,NA,NA,1839,NA
RSTR,ST040X,2018-03-20,22:45:00,RSTR8,1.72,NA,Light,1,NA,NA,2014,NA
RSTR,ST040X,2018-03-21,08:15:00,RSTR8,1.72,NA,Light,1,29,31.3,3329,Reset counter
RSTR,ST040X,2018-03-22,08:30:00,RSTR8,2.98,NA,Heavy,1,12,27,4385,Reset counter; Trap moved in to 2nd post between Before/After timing
RSTR,ST040X,2018-03-22,10:15:00,RSTR8,3.15,NA,Light,1,NA,NA,447,Monitored RST from 08:30-14:45; Moved RST to 3rd post at 12:15; After moving TR 14.2; RBT #1 D-43 W-25; RBT #2 D-43 W-23
RSTR,ST040X,2018-03-22,20:00:00,RSTR8,2.64,NA,Medium,3,NA,NA,1599,Trap stopped upon arrival due to log; removed and reset counter
RSTR,ST040X,2018-03-22,23:45:00,RSTR8,n/p,NA,Light,1,NA,NA,1328,NA
RSTR,ST040X,2018-03-23,07:00:00,RSTR8,2.02,NA,Light,1,100.7,150.4,1779,Reset counter
RSTR,ST040X,2018-03-23,11:30:00,RSTR8,1.9,NA,Light,1,NA,NA,151,Moved trap to 4th post
RSTR,ST040X,2018-03-23,18:15:00,RSTR8,1.88,NA,Light,1,NA,NA,1257,NA
RSTR,ST040X,2018-03-24,08:00:00,RSTR8,1.88,NA,Medium,1,23.3,22.2,4269,Reset counter
RSTR,ST040X,2018-03-25,08:00:00,RSTR8,1.76,NA,Light,1,21.7,24.7,6031,Reset counter
RSTR,ST040X,2018-03-26,10:00:00,RSTR8,1.4,NA,Medium,1,23.2,16.3,6091,Reset counter
RSTR,ST040X,2018-03-26,19:30:00,RSTR8,1.7,NA,Light,1,NA,NA,1592,NA
RSTR,ST040X,2018-03-26,21:45:00,RSTR8,1.7,NA,Light,1,NA,NA,1977,NA
RSTR,ST040X,2018-03-26,23:00:00,RSTR8,1.7,NA,Light,1,NA,NA,2252,NA
RSTR,ST040X,2018-03-27,08:30:00,RSTR8,1.7,NA,Light,1,22.7,22.9,5103,Reset counter
RSTR,ST040X,2018-03-27,19:30:00,RSTR8,1.7,NA,Light,1,NA,NA,1710,NA
RSTR,ST040X,2018-03-27,21:45:00,RSTR8,1.7,NA,Light,1,NA,NA,2243,NA
RSTR,ST040X,2018-03-27,23:00:00,RSTR8,1.7,NA,Light,1,NA,NA,2603,NA
RSTR,ST040X,2018-03-28,08:30:00,RSTR8,1.72,NA,Light,1,24.5,25,5393,Reset counter; Adult Lamprey
RSTR,ST040X,2018-03-29,08:15:00,RSTR8,1.67,NA,Medium,1,23.4,23.1,5550,Reset counter
RSTR,ST040X,2018-03-30,08:30:00,RSTR8,1.72,NA,Light,1,21.4,22.3,5956,Reset counter
RSTR,ST040X,2018-03-31,08:30:00,RSTR8,1.68,NA,Light,1,22.7,22.5,5779,Reset counter
RSTR,ST040X,2018-04-01,08:30:00,RSTR8,1.68,NA,Medium,1,23.3,28.5,5560,Reset counter
RSTR,ST040X,2018-04-01,14:15:00,RSTR8,2.65,NA,Heavy,1,NA,NA,1495,Moved trap over due to high flow
RSTR,ST040X,2018-04-01,15:45:00,RSTR8,3.03,NA,Medium,1,NA,NA,1801,NA
RSTR,ST040X,2018-04-01,18:30:00,RSTR8,3.7,NA,Heavy,3,NA,NA,2239,NA
RSTR,ST040X,2018-04-01,20:30:00,RSTR8,4.1,NA,Heavy,1,NA,NA,2538,NA
RSTR,ST040X,2018-04-01,22:30:00,RSTR8,4.25,NA,Heavy,1,NA,NA,3608,NA
RSTR,ST040X,2018-04-02,00:15:00,RSTR8,4.3,NA,Medium,1,NA,NA,4550,NA
RSTR,ST040X,2018-04-02,01:15:00,RSTR8,4.3,NA,Medium,1,NA,NA,5148,NA
RSTR,ST040X,2018-04-02,09:30:00,RSTR8,3.36,NA,Heavy,1,12.4,11.7,9857,Reset counter
RSTR,ST040X,2018-04-02,18:30:00,RSTR8,4.4,NA,Heavy,2,NA,NA,5134,NA
RSTR,ST040X,2018-04-03,08:15:00,RSTR8,4.44,NA,Medium,1,12.4,11.6,13466,Reset counter; total revs wrong.
RSTR,ST040X,2018-04-03,20:00:00,RSTR8,4.45,NA,Heavy,2,NA,NA,5456,Total revs may be wrong (double counted).
RSTR,ST040X,2018-04-03,21:45:00,RSTR8,4.45,NA,Light,1,NA,NA,6551,Total revs may be wrong (double counted)
RSTR,ST040X,2018-04-03,23:00:00,RSTR8,4.45,NA,Light,1,NA,NA,7198,Total revs may be wrong (double counted).
RSTR,ST040X,2018-04-04,08:45:00,RSTR8,4.42,NA,Medium,1,12.4,11.8,12930,Reset counter; total revs may be wrong (double counted).
RSTR,ST040X,2018-04-04,14:30:00,RSTR8,4.45,NA,Light,1,NA,NA,2138,Total revs may be wrong (double counted).
RSTR,ST040X,2018-04-05,08:30:00,RSTR8,4.42,NA,Medium,1,11.9,11.8,12731,Reset counter; counter was recording 2 revs per turn; fixed it
RSTR,ST040X,2018-04-06,08:30:00,RSTR8,4.5,NA,Heavy,2,12.7,10.8,7203,Reset counter
RSTR,ST040X,2018-04-06,17:15:00,RSTR8,4.55,NA,Medium,1,NA,NA,2746,NA
RSTR,ST040X,2018-04-06,21:15:00,RSTR8,4.55,NA,Light,1,NA,NA,3978,NA
RSTR,ST040X,2018-04-07,07:45:00,RSTR8,4.62,NA,Medium,1,11.7,11.2,7212,Reset counter
RSTR,ST040X,2018-04-07,12:00:00,RSTR8,4.8,NA,Light,1,NA,NA,727,NA
RSTR,ST040X,2018-04-07,13:15:00,RSTR8,4.94,NA,Light,1,NA,NA,1090,NA
RSTR,ST040X,2018-04-07,14:00:00,RSTR8,5.06,NA,Light,1,NA,NA,1392,NA
RSTR,ST040X,2018-04-07,15:00:00,RSTR8,5.24,NA,Light,1,NA,NA,NA,Monitoring RST 15:00-19:00.
RSTR,ST040X,2018-04-07,23:30:00,RSTR8,4.9,NA,Light,1,NA,NA,4517,NA
RSTR,ST040X,2018-04-08,08:30:00,RSTR8,4.61,NA,Medium,1,11.5,11.5,7288,Reset counter
RSTR,ST040X,2018-04-08,18:15:00,RSTR8,4.5,NA,Light,1,NA,NA,3087,NA
RSTR,ST040X,2018-04-09,09:00:00,RSTR8,4.48,NA,Light,1,11.5,11.5,7579,Reset counter
RSTR,ST040X,2018-04-10,08:45:00,RSTR8,4.45,NA,Medium,1,12.2,11.5,7254,Reset counter
RSTR,ST040X,2018-04-11,09:00:00,RSTR8,4.45,NA,Heavy,1,11.6,11.2,7470,Reset counter
RSTR,ST040X,2018-04-11,19:45:00,RSTR8,4.45,NA,Heavy,2,NA,NA,3307,Counter was not reset.
RSTR,ST040X,2018-04-11,22:00:00,RSTR8,4.45,NA,Light,1,NA,NA,3987,Counter was not reset.
RSTR,ST040X,2018-04-11,23:15:00,RSTR8,4.45,NA,Light,1,NA,NA,4319,Counter was not reset.
RSTR,ST040X,2018-04-12,08:45:00,RSTR8,4.42,NA,Light,2,12.3,11.4,7110,Reset counter.  Log stuck in one cell.
RSTR,ST040X,2018-04-13,08:15:00,RSTR8,4.45,NA,Medium,2,12,11.6,7315,Counter was reset.
RSTR,ST040X,2018-04-14,08:30:00,RSTR8,4.43,NA,Heavy,2,11.9,11.6,7441,Counter was reset.  Raised cone after processing to remove log.
RSTR,ST040X,2018-04-15,08:30:00,RSTR8,4.55,NA,Medium,1,11.3,11.2,7311,Counter was reset.
RSTR,ST040X,2018-04-15,19:30:00,RSTR8,4.65,NA,Heavy,2,NA,NA,3529,Counter was not reset.
RSTR,ST040X,2018-04-16,09:00:00,RSTR8,4.72,NA,Medium,1,11.8,11.7,7490,Reset counter
RSTR,ST040X,2018-04-16,20:00:00,RSTR8,4.88,NA,Light,1,NA,NA,3571,Counter was not reset.
RSTR,ST040X,2018-04-17,08:30:00,RSTR8,4.7,NA,Light,1,11.8,11.7,7389,Counter was reset.
RSTR,ST040X,2018-04-18,08:30:00,RSTR8,4.68,NA,Medium,1,11.8,12,7214,Reset counter
RSTR,ST040X,2018-04-18,20:00:00,RSTR8,4.7,NA,Light,1,NA,NA,3468,NA
RSTR,ST040X,2018-04-18,22:00:00,RSTR8,4.7,NA,Light,1,NA,NA,4036,NA
RSTR,ST040X,2018-04-18,23:15:00,RSTR8,4.7,NA,Light,1,NA,NA,4331,NA
RSTR,ST040X,2018-04-19,08:30:00,RSTR8,4.7,NA,Light,1,11.4,11.2,7081,Reset counter
RSTR,ST040X,2018-04-20,08:15:00,RSTR8,4.68,NA,Heavy,1,12,11.7,7149,Reset counter; Last CHN Pittag #000407485277
RSTR,ST040X,2018-04-21,08:00:00,RSTR8,4.68,NA,Medium,2,12.3,12.5,6980,Reset counter
RSTR,ST040X,2018-04-22,08:00:00,RSTR8,4.7,NA,Light,3,NA,11.6,2750,Reset counter; log stuck in cell
RSTR,ST040X,2018-04-23,08:45:00,RSTR8,4.68,NA,Medium,1,12.6,11.9,7230,Counter reset
RSTR,ST040X,2018-04-24,08:30:00,RSTR8,4.69,NA,Medium,1,12.2,11.7,7044,Counter reset
RSTR,ST040X,2018-04-25,08:15:00,RSTR8,4.7,NA,Medium,1,12.8,12.7,7148,Reset counter
RSTR,ST040X,2018-04-25,20:00:00,RSTR8,4.7,NA,Light,1,NA,NA,3306,NA
RSTR,ST040X,2018-04-25,22:15:00,RSTR8,4.7,NA,Light,1,NA,NA,3911,NA
RSTR,ST040X,2018-04-25,23:15:00,RSTR8,4.7,NA,Light,1,NA,NA,4232,NA
RSTR,ST040X,2018-04-26,08:30:00,RSTR8,4.7,NA,Light,1,12.9,12,6908,Counter reset
RSTR,ST040X,2018-04-27,09:15:00,RSTR8,4.7,NA,Light,1,12.9,12.1,6999,Reset counter
RSTR,ST040X,2018-04-28,08:15:00,RSTR8,4.7,NA,Medium,1,13.4,12.6,6537,Reset counter
RSTR,ST040X,2018-04-29,08:00:00,RSTR8,4.7,NA,Medium,1,13.4,12.2,6677,Reset counter
RSTR,ST040X,2018-04-30,08:15:00,RSTR8,4.68,NA,Medium,1,13.4,12.1,6749,Reset counter
RSTR,ST040X,2018-05-01,08:30:00,RSTR8,4.7,NA,Light,1,13.9,12.2,6788,Counter reset
RSTR,ST040X,2018-05-02,08:15:00,RSTR8,4.7,NA,Light,1,13.3,12.7,6700,Counter reset
RSTR,ST040X,2018-05-02,20:15:00,RSTR8,4.7,NA,Light,1,NA,NA,3283,NA
RSTR,ST040X,2018-05-02,22:15:00,RSTR8,4.7,NA,Light,1,NA,NA,3821,NA
RSTR,ST040X,2018-05-02,23:15:00,RSTR8,4.7,NA,Light,1,NA,NA,4071,NA
